2024-04-24 20:14:46 [1714007686] : running TPC-DS benchmark
2024-04-24 20:14:46 [1714007686] : running queries defined in TPC-DS benchmark
2024-04-24 20:14:46 [1714007686] :   running query 2
2024-04-24 20:14:47 [1714007687] :     query 2 finished OK (1 seconds)
2024-04-24 20:14:47 [1714007687] :   running query 3
2024-04-24 20:14:48 [1714007688] :     query 3 finished OK (1 seconds)
2024-04-24 20:14:48 [1714007688] :   running query 5
2024-04-24 20:14:49 [1714007689] :     query 5 finished OK (1 seconds)
2024-04-24 20:14:49 [1714007689] :   running query 6
2024-04-24 20:14:51 [1714007691] :     query 6 finished OK (1 seconds)
2024-04-24 20:14:51 [1714007691] :   running query 7
2024-04-24 20:14:52 [1714007692] :     query 7 finished OK (1 seconds)
2024-04-24 20:14:52 [1714007692] :   running query 8
2024-04-24 20:15:04 [1714007704] :     query 8 finished OK (6 seconds)
2024-04-24 20:15:04 [1714007704] :   running query 9
2024-04-24 20:15:06 [1714007706] :     query 9 finished OK (1 seconds)
2024-04-24 20:15:06 [1714007706] :   running query 10
2024-04-24 20:15:13 [1714007713] :     query 10 finished OK (4 seconds)
2024-04-24 20:15:13 [1714007713] :   running query 12
2024-04-24 20:15:14 [1714007714] :     query 12 finished OK (1 seconds)
2024-04-24 20:15:14 [1714007714] :   running query 13
2024-04-24 20:15:15 [1714007715] :     query 13 finished OK (1 seconds)
2024-04-24 20:15:15 [1714007715] :   running query 14
2024-04-24 20:15:39 [1714007739] :     query 14 finished OK (12 seconds)
2024-04-24 20:15:39 [1714007739] :   running query 15
2024-04-24 20:15:40 [1714007740] :     query 15 finished OK (1 seconds)
2024-04-24 20:15:40 [1714007740] :   running query 16
2024-04-24 20:15:41 [1714007741] :     query 16 finished OK (1 seconds)
2024-04-24 20:15:41 [1714007741] :   running query 17
2024-04-24 20:15:45 [1714007745] :     query 17 finished OK (2 seconds)
2024-04-24 20:15:45 [1714007745] :   running query 18
